,x,y,z,allenId,sampleNumber,parentNumber,type,file,zz,subject,id,cluster,cluster2,embedding_x,embedding_y,Unnamed: 0,Graph,somaAP,somaDV,somaML,OLF,Isocortex,HPF,CTXsp,CNU,TH,HY,MB,CB,P,MY,Other,Total Length (cm),Axon Branches,Top Projection,cortex_diff,num_branches,num_tips,mean_fragmentation,max_branch_order,num_outer_bifurcations,mean_bifurcation_angle_local,mean_bifurcation_angle_remote,total_length,max_euclidean_distance,max_path_distance,early_branch_path,mean_contraction
0,10667.6297,4331.8835,4825.9022,280,0,-1,1,/data/685221_12_5_24/Complete_annotated/N064-685221-JN.json,4825.9022,685221,N064-685221,1,1,93.2876330013889,492.7872269865044,,,,,,,,,,,,,,,,,,,,,0.0,55,28,10.981818181818182,9,16,1.3588143087484494,1.326587345795623,3834.7150037900174,502.45857313650185,678.2443620386193,0.6537494962146924,0.8446236137798
0,10595.3636,4383.2301,6701.352,771,0,-1,1,/data/685221_12_5_24/Complete_annotated/N015-685221-HD.json,4698.648,685221,N015-685221,2,3,-1054.0983147126049,946.3432553746243,31.0,N015-685221-HD,10595.3636,4383.2301,4698.648,0.0333734301417393,0.5514778070174726,0.1304562051745676,0.0067079911128689,0.0110913232887449,0.0003248978143118,0.0130700678059034,0.0123056879713096,0.0765278692852051,0.0248900939000335,0.0283950810049987,0.0314415685607774,40.697758629788176,460.0,Isocortex,0.6740806668611086,39,20,10.205128205128204,7,6,1.4401050866042584,1.5588826515207943,4062.065370623767,532.7792211393752,570.4441960355502,0.7665981706424285,0.9107175527377297
0,10256.3324,4983.9845,6877.2573,549009215,0,-1,1,/data/685221_12_5_24/Complete_annotated/N059-685221-SA.json,4522.7427,685221,N059-685221,2,4,-616.7859454964547,-795.014193163119,54.0,N059-685221-SA,10256.3324,4983.9845,4522.7427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186535870501584,0.0,0.1990284895122665,0.4504362022119161,0.3057349859039205,9.654440359355792,232.0,MY,-0.9365460905779447,35,18,9.428571428571429,8,6,1.485540273023507,1.4569680642108485,2783.441388374281,684.2119784654082,789.426775140437,0.9285685988054627,0.8966988205830373
0,10540.649,4667.6313,4880.9818,358,0,-1,1,/data/685221_12_5_24/Complete_annotated/N042-685221-HD.json,4880.9818,685221,N042-685221,1,1,764.1655833601176,-432.7198277382735,45.0,N042-685221-HD,10540.649,4667.6313,4880.9818,0.0,0.0,0.0,0.0,0.0,0.1158611713214484,0.0123058927428867,0.0723507578634107,0.074737282538505,0.0586423550011387,0.3567561685855495,0.2064585607328873,15.992123268053678,199.0,MY,-0.4213392623918296,27,14,11.37037037037037,4,5,1.2680944490748598,1.506824191153337,3223.3432317080274,584.5497014715337,626.0956833926131,0.669175059337648,0.8292328458766461
0,10649.8746,4529.1717,4744.6601,771,0,-1,1,/data/685221_12_5_24/Complete_annotated/N036-685221-YP.json,4744.6601,685221,N036-685221,2,4,-1240.497198716028,-628.26881283478,51.0,N036-685221-YP,10649.8746,4529.1717,4744.6601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258142790726908,0.0,0.1592668900733501,0.450487350233352,0.1996359026586327,18.44294397968389,185.0,MY,-0.683575863892644,19,10,11.894736842105264,7,4,1.5224948808083443,1.6571112349095556,2602.009589033446,618.0767510650835,762.7718791652909,0.7575337194984741,0.8748917040663327
0,10480.5802,4610.6635,4747.7774,771,0,-1,1,/data/685221_12_5_24/Complete_annotated/N055-685221-JN.json,4747.7774,685221,N055-685221,1,1,230.20724801987683,270.93358339494495,41.0,N055-685221-JN,10480.5802,4610.6635,4747.7774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043959292544305,0.1868741890795082,0.16481632456151,0.264028561323447,0.2797263211474614,16.198130382137016,283.0,Other,-0.7041752777779878,79,40,7.822784810126582,12,18,1.468208050245769,1.3983661717468494,3633.8459693003824,473.8435365878279,644.2811964353477,0.6887823080360113,0.8626557129703296
0,10481.6138,4402.5699,6649.9903,771,0,-1,1,/data/685221_12_5_24/Complete_annotated/N003-685221-HS.json,4750.0097,685221,N003-685221,1,1,1092.7399825776129,-264.1199155788069,0.0,N003-685221-HS,10481.6138,4402.5699,4750.0097,0.0041167699113407,0.7156332078885803,0.0203805652745274,0.0004753236144505,0.0264974189600181,0.0084163925873764,0.0210577541770147,0.0096859051555397,0.00031028516292,0.0254063279243387,0.1076964644331323,0.0162283537528835,39.77146749803931,418.0,Isocortex,0.6569321914584934,25,13,16.8,5,5,1.013261822367858,1.1891906598087192,3576.3423647508534,507.1377258122387,565.4245980485853,0.8149423143245685,0.8460779175799761
0,10357.4782,4646.7664,4698.5958,771,0,-1,1,/data/685221_12_5_24/Complete_annotated/N046-685221-SA.json,4698.5958,685221,N046-685221,1,1,937.5309052138127,-1058.3020888270703,60.0,N046-685221-SA,10357.4782,4646.7664,4698.5958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724119339643659,0.4149066784006221,0.3604182777643771,2.116369116681648,50.0,MY,-0.9477368901293652,27,14,9.555555555555555,6,2,1.4476430964355087,1.1724896565319727,2303.3337676326496,425.9271202956786,504.01043533079445,0.29491545649231493,0.9273907932941705
0,10720.8192,4438.8024,6732.2317,771,0,-1,1,/data/685221_12_5_24/Complete_annotated/N016-685221-PG.json,4667.7683,685221,N016-685221,2,3,-866.6894413313117,25.1723825584134,6.0,N016-685221-PG,10720.8192,4438.8024,4667.7683,0.0444529848673875,0.2934911714005169,0.1317888067918666,0.0146554766546758,0.0355948282532016,0.044035255172982,0.0028129606725821,0.03304837936278,0.2215813867141021,0.0411690155109256,0.042974725194507,0.0289026162688546,43.34817259931345,347.0,Isocortex,0.4868335062017053,17,9,529.0588235294117,5,1,4.967053731282552e-09,1.4003986689858918,3303.491337698371,474.3325050298368,627.3271259085307,0.7389884121319319,0.7082992430571303
0,10446.6667,4365.8748,4861.3381,898,0,-1,1,/data/685221_12_5_24/Complete_annotated/N038-685221-HS.json,4861.3381,685221,N038-685221,1,1,-603.4921000859497,60.73144056437241,21.0,N038-685221-HS,10446.6667,4365.8748,4861.3381,0.13742121036119,0.3021564882074092,0.0104918301691646,0.0320182242670571,0.0786018250701902,0.0037784167475737,0.0479959750678351,0.0213584658568853,0.1136945143332075,0.0336264984437612,0.0957431720135196,0.0659208874043191,40.53872720005603,594.0,Isocortex,0.4385318778857053,27,14,15.148148148148149,7,6,1.1309288412544376,1.2116138125479043,3109.371220807977,437.27179872562084,550.3805900140866,0.8085696876647744,0.7996155265038473
0,10380.22,4090.0237,6670.4566,867,0,-1,1,/data/685221_12_5_24/Complete_annotated/N004-685221-BP.json,4729.5434,685221,N004-685221,2,3,-825.8248947615399,616.6482082781476,3.0,N004-685221-BP,10380.22,4090.0237,4729.5434,0.0921240061687762,0.5433162281780087,0.0369195614249654,0.0360661809544976,0.0334123721220097,0.00053653175826,0.0655461725512979,0.0436577643091718,0.0,0.0220222876901367,0.0604671483493487,0.0210402405455284,40.5295116927968,789.0,Isocortex,0.7480491408819735,63,32,7.380952380952381,10,15,1.6382930890136336,1.464584181471578,3464.857248620316,468.3141113231271,575.8287219588306,0.838970133615714,0.8725175124187049
0,10058.1685,5220.5902,6925.2685,549009215,0,-1,1,/data/685221_12_5_24/Complete_annotated/N030-685221-VM.json,4474.7315,685221,N030-685221,1,1,164.49750862150904,-321.91164280375745,58.0,N030-685221-VM,10058.1685,5220.5902,4474.7315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133231686599289,0.0,0.216440536492477,0.2410263204921048,0.5246255983008334,6.530727433375867,132.0,Other,-0.9687692866254863,21,11,14.142857142857142,5,0,1.1772969620674216,0.9830516303438562,3318.61987296489,798.9982500889539,917.6041974842275,0.3356485584581477,0.8940431467713222
0,10940.5114,4185.2427,6747.8931,867,0,-1,1,/data/685221_12_5_24/Complete_annotated/N028-685221-YV.json,4652.1069,685221,N028-685221,1,1,690.2382851125404,342.8711193121879,14.0,N028-685221-YV,10940.5114,4185.2427,4652.1069,0.0901904504767442,0.680198080457507,0.0108875118793447,0.0087694091535301,0.036593089151067,0.0099139908681642,0.017483612167616,0.0537906536113934,0.0090387815951942,0.0277217155981042,0.000332135718086,0.0245629329898129,44.234654538339264,440.0,Isocortex,0.8552100134593634,61,31,10.049180327868852,8,0,1.5064027354523997,1.4694067586196171,4081.0073948849536,867.06384859911,934.1380382593916,0.5047318015915957,0.8460205568606246
0,10286.77,4582.3802,4869.6253,771,0,-1,1,/data/685221_12_5_24/Complete_annotated/N052-685221-BP.json,4869.6253,685221,N052-685221,2,4,-1699.7485352651179,-1301.3571351457897,36.0,N052-685221-BP,10286.77,4582.3802,4869.6253,0.0295427369113119,0.4243674994608763,0.1049084108831008,0.0110001230865918,0.0173238053294546,0.0164740754848591,0.0534173772308898,0.0436618046076886,0.0040322311610976,0.1106102429005387,0.0662548833230534,0.0539757428570519,32.407322759954745,613.0,Isocortex,0.4698549639141289,29,15,13.448275862068966,6,4,1.4718933688724911,1.4559160957727877,3721.8915206438332,1054.9822156059702,1109.621594842493,0.47258862965834936,0.9146507289520713
0,10296.6379,4865.5762,6776.3829,1093,0,-1,1,/data/685221_12_5_24/Complete_annotated/N024-685221-VM.json,4623.6171,685221,N024-685221,1,1,-527.017864111331,7.105482423013039,49.0,N024-685221-VM,10296.6379,4865.5762,4623.6171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699535471509396,0.2372973930328331,0.1704398416391145,0.3256729171106955,0.1542920431775004,13.650646736536544,182.0,MY,-0.5804512547763707,15,8,18.4,5,0,0.9799436614037763,0.7568144808851537,3175.1024237224356,667.8621009610732,693.5452744724154,0.6776931854308306,0.8874924487125337
0,10699.4978,4407.3316,4752.1955,771,0,-1,1,/data/685221_12_5_24/Complete_annotated/N033-685221-VM.json,4752.1955,685221,N033-685221,1,1,691.1386729180325,-635.0001663241933,16.0,N033-685221-VM,10699.4978,4407.3316,4752.1955,0.0585103561787639,0.4579213808468839,0.0928740281228634,0.0010863919155779,0.0375851527134718,0.0087260115352422,0.0404865614502389,0.045393023980504,0.1006426331747531,0.0155788098407148,0.0076702986300104,0.0050081220005977,41.12284752090107,457.0,Isocortex,0.7143256762722231,21,11,14.476190476190476,5,3,1.3976152754629378,1.2881321474433278,2978.634386231305,491.1396992577658,542.8934019256413,0.597021214267088,0.8098609354559503
0,10593.5709,4555.7298,6862.0301,771,0,-1,1,/data/685221_12_5_24/Complete_annotated/N007-685221-BP.json,4537.9699,685221,N007-685221,1,1,733.6967566112517,-254.090623230807,4.0,N007-685221-BP,10593.5709,4555.7298,4537.9699,0.1118568331758321,0.0672997726230785,0.3741815146195905,0.0883140191230744,0.0469546799561268,0.0241076856449766,0.020790295277295,0.0132151465700586,0.0900184082542202,0.0251849096328646,0.009681068900841,0.0218608677268623,37.11031536976467,560.0,HPF,0.6899931007294646,49,25,9.183673469387756,8,14,1.385593939714443,1.2891621184867041,3456.37001809853,484.08883940988517,642.6997995137808,0.6006656565269661,0.8398783015329908
0,10914.9765,4207.1756,6814.3712,867,0,-1,1,/data/685221_12_5_24/Complete_annotated/N008-685221-YP.json,4585.6288,685221,N008-685221,1,1,1222.4007831051777,-506.74736116824124,27.0,N008-685221-YP,10914.9765,4207.1756,4585.6288,0.4629033746774613,0.0643302494354076,0.0468116671506747,0.0198871204434786,0.0310550924892126,0.0415587871590411,0.0228386576333532,0.1275923944523655,0.0202387367620379,0.0331475406333328,0.0340217901214866,0.034012507170786,43.53672179530174,578.0,OLF,0.7157955055153892,23,12,13.73913043478261,5,2,1.2880526671300696,1.665446495997336,3494.6802580223903,599.2261442634496,651.992738301342,0.47648249712911744,0.8905251235131817
0,10318.6255,4858.5328,4758.9749,1093,0,-1,1,/data/685221_12_5_24/Complete_annotated/N050-685221-HD.json,4758.9749,685221,N050-685221,1,1,282.6140527600905,36.36401824719645,42.0,N050-685221-HD,10318.6255,4858.5328,4758.9749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796039327304382,0.07429249362034,0.2518588810899181,0.4445581816644145,0.0702076126246248,21.287459484318436,328.0,MY,-0.6870207426485193,75,38,5.373333333333333,9,11,1.3828181640322372,1.424802706260236,3377.282184796802,574.4108430999113,595.478347110713,0.5756417290927744,0.9126475073433323
0,10587.3342,4469.554,4780.5113,771,0,-1,1,/data/685221_12_5_24/Complete_annotated/N037-685221-SP.json,4780.5113,685221,N037-685221,1,1,181.78416345694686,-13.755259021376403,18.0,N037-685221-SP,10587.3342,4469.554,4780.5113,0.0535347342882819,0.3445058580828434,0.1264158241713642,0.0196782756706463,0.0407915974402429,0.0,0.0271838508016034,0.0457189560693491,0.2168536953677464,0.0166836905398469,0.0,0.0204502812457074,36.91030235913389,764.0,Isocortex,0.6206951247387769,63,32,7.444444444444445,11,18,1.317424886904983,1.231098514494373,3528.333930517148,570.7383668405072,614.9801019657862,0.7563870657077256,0.9179176514871722
0,10329.8293,4179.2203,4942.738,162,0,-1,1,/data/685221_12_5_24/Complete_annotated/N040-685221-YP.json,4942.738,685221,N040-685221,1,1,279.46974777321526,81.90558139891868,40.0,N040-685221-YP,10329.8293,4179.2203,4942.738,0.1604054365353723,0.4069965253252431,0.0144100287712002,0.0009360515208882,0.0369177631131863,0.1429387208296656,0.0215817148492579,0.0896195327995647,0.0,0.0214831136657443,0.0,0.040825528686844,31.21371662077845,279.0,Isocortex,0.81149713139179,21,11,18.0,6,2,1.090394078050417,1.6501891793006898,3654.9124547706388,648.7463551472949,766.7996692444277,0.7182921744356037,0.7931276851692083
0,10623.4834,4421.4231,6718.9549,147,0,-1,1,/data/685221_12_5_24/Complete_annotated/N023-685221-JN.json,4681.0451,685221,N023-685221,1,1,397.2998514088098,318.13507277651445,11.0,N023-685221-JN,10623.4834,4421.4231,4681.0451,0.103655827901891,0.5425229814221175,0.0229445550262789,0.041337007778727,0.0520420101720803,0.0479061606769274,0.0291519743765906,0.0409973539422759,0.0,0.0166755352495848,0.0066874481228585,0.0300755193063229,39.35435086555075,494.0,Isocortex,0.8271193686181224,69,35,7.36231884057971,12,24,1.4149587632941527,1.5946847033129004,3660.5220355023907,385.61947622356985,576.4026992488941,0.898208802865845,0.8081623003500341
0,10596.134,4493.8068,4691.1481,771,0,-1,1,/data/685221_12_5_24/Complete_annotated/N057-685221-AP.json,4691.1481,685221,N057-685221,1,1,440.1233408408203,261.9930243729098,59.0,N057-685221-AP,10596.134,4493.8068,4691.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121882855957759,0.0340669143851223,0.2663997590715293,0.5105984116843191,0.0641426399269127,5.383092774956645,58.0,MY,-0.8289525250869852,27,14,18.333333333333332,5,2,1.318517986091236,1.4011861160984256,3691.915599352268,589.0427369373042,715.6951726731094,0.7216368811714023,0.821630317701317
0,10542.6514,4561.6789,4683.0723,350,0,-1,1,/data/685221_12_5_24/Complete_annotated/N041-685221-JN.json,4683.0723,685221,N041-685221,1,1,-23.81960864818959,-201.92200409763743,22.0,N041-685221-JN,10542.6514,4561.6789,4683.0723,0.0228224377726824,0.322754986532493,0.084715508439903,0.003426665894747,0.0356443987608789,0.001451065963691,0.0253431529817613,0.0876543050454894,0.1386361106235923,0.0820912880769765,0.038210865735025,0.0332271702757321,36.61955569896608,691.0,Isocortex,0.43028319730391246,71,36,6.295774647887324,15,26,1.538542765586882,1.4447881747271447,3196.3123420932898,464.13726036217946,614.4052468397864,0.8930405524057284,0.8562729286819931
0,10327.1596,4178.1452,6592.9876,771,0,-1,1,/data/685221_12_5_24/Complete_annotated/N005-685221-JN.json,4807.0124,685221,N005-685221,1,1,1072.2339822864965,748.9217537654861,2.0,N005-685221-JN,10327.1596,4178.1452,4807.0124,0.0590029535497952,0.717188301785648,0.0020596271803768,0.0020884676387773,0.0175482372074083,0.015277921975584,0.0237309992212757,0.0777107988341985,0.002312391914588,0.0181962102870731,0.0,0.0168746080198899,42.69583162233749,646.0,Isocortex,0.8795364890861008,55,28,11.10909090909091,7,13,1.3774957516886708,1.3105965055036388,4429.13983260929,471.4369506413437,594.9819190358699,0.8038780211660811,0.8386906016913452
0,10407.1941,4402.7263,6635.8313,771,0,-1,1,/data/685221_12_5_24/Complete_annotated/N022-685221-YP.json,4764.1687,685221,N022-685221,2,4,-798.1515335724056,59.28905773189766,29.0,N022-685221-YP,10407.1941,4402.7263,4764.1687,0.1142722651876793,0.5057986685692717,0.0259415043740551,0.0306979281746333,0.0379169152064779,0.0352508517583084,0.015626427314705,0.0418440966925554,0.0218077455209348,0.0389648531158837,0.0413338303283191,0.0299679248610236,41.30329642161452,452.0,Isocortex,0.6970820489724597,21,11,13.19047619047619,5,2,1.181491373351816,1.381371235047481,3242.692739631494,505.6720407905115,621.7068350566219,0.7845287803726186,0.8084328163723411
0,10438.3581,4456.269,6694.1986,771,0,-1,1,/data/685221_12_5_24/Complete_annotated/N019-685221-HS.json,4705.8014,685221,N019-685221,1,1,930.087425256089,-79.51575803597076,7.0,N019-685221-HS,10438.3581,4456.269,4705.8014,0.0562498512575706,0.4495949441930827,0.0539567834066715,0.0129595705132025,0.0360931920729859,0.0294111203866798,0.0240910141372165,0.0211195870504816,0.0005527914873056,0.0832913109302003,0.0412595240724637,0.0419670885978476,34.98991061545538,273.0,Isocortex,0.5169581394173794,25,13,17.92,5,3,1.2238922737942157,1.1609826505872969,3507.5544871566317,483.96822201419394,563.4954118572983,0.5347817261238971,0.8827612497600291
0,10399.2395,4621.6225,4750.729,771,0,-1,1,/data/685221_12_5_24/Complete_annotated/N058-685221-JN.json,4750.729,685221,N058-685221,1,1,53.10986009233822,-792.3581336717664,50.0,N058-685221-JN,10399.2395,4621.6225,4750.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0603575031986392,0.2503886590876036,0.2407362663701991,0.3402594394207345,9.864061789923394,145.0,Other,-0.8313843648785373,47,24,7.51063829787234,8,8,1.370122032009871,1.4046563829063936,2237.3844967305654,569.0795521564798,614.3911443274692,0.39013816773858134,0.9113679084056089
